ID,Group,Phase,Response,Time,Angle,Base Angle,Angle Diff
YaSo,Group Long,A,01, 77106, 80,92,-12
YaSo,Group Long,A,01, 78572, 95,92,3
YaSo,Group Long,A,01, 78889, 85,92,-7
YaSo,Group Long,A,01, 79656, 89,92,-3
YaSo,Group Long,A,01, 80256, 84,92,-8
YaSo,Group Long,A,01, 80956, 91,92,-1
YaSo,Group Long,A,01, 81273, 87,92,-5
YaSo,Group Long,A,01, 82090, 83,92,-9
YaSo,Group Long,A,01, 82656, 81,92,-11
YaSo,Group Long,A,01, 83407, 86,92,-6
YaSo,Group Long,A,01, 83689, 85,92,-7
YaSo,Group Long,A,01, 84657, 93,92,1
YaSo,Group Long,A,01, 85290, 79,92,-13
YaSo,Group Long,A,01, 86356, 81,92,-11
YaSo,Group Long,A,01, 86656, 85,92,-7
YaSo,Group Long,A,01, 87307, 93,92,1
YaSo,Group Long,A,01, 87656, 86,92,-6
YaSo,Group Long,A,01, 88790, 81,92,-11
YaSo,Group Long,A,01, 89890, 85,92,-7
YaSo,Group Long,A,01, 90774, 85,92,-7
YaSo,Group Long,A,01, 91107, 76,92,-16
YaSo,Group Long,A,01, 91957, 83,92,-9
YaSo,Group Long,A,01, 92307, 79,92,-13
YaSo,Group Long,A,01, 93091, 92,92,0
YaSo,Group Long,A,01, 94673, 81,92,-11
YaSo,Group Long,A,01, 95541, 83,92,-9
YaSo,Group Long,A,01, 96223, 88,92,-4
YaSo,Group Long,A,01, 97057, 88,92,-4
YaSo,Group Long,A,01, 97424, 84,92,-8
YaSo,Group Long,A,01, 98791, 87,92,-5
YaSo,Group Long,A,01, 99790, 79,92,-13
YaSo,Group Long,A,01, 100725, 95,92,3
YaSo,Group Long,A,01, 101074, 81,92,-11
YaSo,Group Long,A,01, 101958, 92,92,0
YaSo,Group Long,A,01, 102323, 87,92,-5
YaSo,Group Long,A,01, 103242, 92,92,0
YaSo,Group Long,A,01, 103624, 83,92,-9
YaSo,Group Long,A,01, 104475, 93,92,1
YaSo,Group Long,A,01, 104857, 83,92,-9
YaSo,Group Long,A,01, 106358, 86,92,-6
YaSo,Group Long,A,01, 106691, 77,92,-15
YaSo,Group Long,A,01, 107542, 87,92,-5
YaSo,Group Long,A,01, 108191, 81,92,-11
YaSo,Group Long,A,01, 109042, 91,92,-1
YaSo,Group Long,A,01, 109391, 80,92,-12
YaSo,Group Long,A,01, 110142, 93,92,1
YaSo,Group Long,A,01, 110774, 80,92,-12
YaSo,Group Long,A,01, 111609, 81,92,-11
YaSo,Group Long,A,01, 111908, 88,92,-4
YaSo,Group Long,A,01, 112759, 91,92,-1
YaSo,Group Long,A,01, 113091, 92,92,0
YaSo,Group Long,A,01, 113908, 91,92,-1
YaSo,Group Long,A,01, 114241, 80,92,-12
YaSo,Group Long,A,01, 115075, 86,92,-6
YaSo,Group Long,A,01, 115408, 78,92,-14
YaSo,Group Long,A,01, 116242, 90,92,-2
YaSo,Group Long,A,01, 116558, 86,92,-6
YaSo,Group Long,A,01, 117392, 92,92,0
YaSo,Group Long,A,01, 117758, 78,92,-14
YaSo,Group Long,A,01, 118592, 85,92,-7
YaSo,Group Long,A,01, 118892, 85,92,-7
YaSo,Group Long,A,01, 119792, 88,92,-4
YaSo,Group Long,A,01, 120092, 82,92,-10
YaSo,Group Long,A,01, 120942, 91,92,-1
YaSo,Group Long,A,01, 121275, 83,92,-9
YaSo,Group Long,A,01, 122126, 82,92,-10
YaSo,Group Long,A,01, 122458, 86,92,-6
YaSo,Group Long,A,01, 123309, 90,92,-2
YaSo,Group Long,A,01, 123642, 88,92,-4
YaSo,Group Long,A,01, 124576, 83,92,-9
YaSo,Group Long,A,01, 124892, 84,92,-8
YaSo,Group Long,A,01, 125776, 82,92,-10
YaSo,Group Long,A,01, 126109, 80,92,-12
YaSo,Group Long,A,01, 126909, 92,92,0
YaSo,Group Long,A,01, 127275, 79,92,-13
YaSo,Group Long,A,01, 127959, 92,92,0
YaSo,Group Long,A,01, 128225, 91,92,-1
YaSo,Group Long,A,01, 128943, 91,92,-1
YaSo,Group Long,A,01, 129242, 90,92,-2
YaSo,Group Long,A,01, 129859, 92,92,0
YaSo,Group Long,A,01, 130159, 92,92,0
YaSo,Group Long,A,01, 130943, 94,92,2
YaSo,Group Long,A,01, 131242, 90,92,-2
YaSo,Group Long,A,01, 132342, 89,92,-3
YaSo,Group Long,A,01, 132642, 87,92,-5
YaSo,Group Long,A,01, 133492, 94,92,2
YaSo,Group Long,A,01, 133792, 88,92,-4
YaSo,Group Long,A,01, 134610, 91,92,-1
YaSo,Group Long,A,01, 134909, 93,92,1
YaSo,Group Long,A,01, 135694, 89,92,-3
YaSo,Group Long,A,01, 136009, 88,92,-4
YaSo,Group Long,A,01, 136810, 90,92,-2
YaSo,Group Long,A,01, 137126, 90,92,-2
YaSo,Group Long,A,01, 137875, 90,92,-2
YaSo,Group Long,A,01, 138226, 84,92,-8
YaSo,Group Long,A,01, 139061, 92,92,0
YaSo,Group Long,A,01, 139359, 86,92,-6
YaSo,Group Long,A,01, 140160, 91,92,-1
YaSo,Group Long,A,01, 140476, 88,92,-4
YaSo,Group Long,A,01, 141277, 91,92,-1
YaSo,Group Long,A,01, 141593, 83,92,-9
YaSo,Group Long,A,01, 142377, 89,92,-3
YaSo,Group Long,A,01, 142693, 87,92,-5
YaSo,Group Long,A,01, 143459, 92,92,0
YaSo,Group Long,A,01, 143793, 84,92,-8
YaSo,Group Long,A,01, 144592, 91,92,-1
YaSo,Group Long,A,01, 144892, 86,92,-6
YaSo,Group Long,A,01, 145677, 90,92,-2
YaSo,Group Long,A,01, 145976, 90,92,-2
YaSo,Group Long,A,01, 147043, 92,92,0
YaSo,Group Long,A,01, 147293, 84,92,-8
YaSo,Group Long,A,01, 148110, 92,92,0
YaSo,Group Long,A,01, 148393, 87,92,-5
YaSo,Group Long,A,01, 149194, 91,92,-1
YaSo,Group Long,A,01, 149477, 86,92,-6
YaSo,Group Long,A,01, 150560, 90,92,-2
YaSo,Group Long,A,01, 150843, 86,92,-6
YaSo,Group Long,A,01, 151709, 95,92,3
YaSo,Group Long,A,01, 152027, 87,92,-5
YaSo,Group Long,A,01, 152911, 94,92,2
YaSo,Group Long,A,01, 153227, 89,92,-3
YaSo,Group Long,A,01, 154059, 93,92,1
YaSo,Group Long,A,01, 154360, 87,92,-5
YaSo,Group Long,A,01, 155211, 89,92,-3
YaSo,Group Long,A,01, 155527, 88,92,-4
YaSo,Group Long,A,01, 156376, 95,92,3
YaSo,Group Long,A,01, 156694, 93,92,1
YaSo,Group Long,A,01, 157528, 95,92,3
YaSo,Group Long,A,01, 157844, 89,92,-3
YaSo,Group Long,A,01, 158661, 92,92,0
YaSo,Group Long,A,01, 159010, 83,92,-9
YaSo,Group Long,A,01, 160027, 83,92,-9
YaSo,Group Long,A,01, 160894, 88,92,-4
YaSo,Group Long,A,01, 161761, 92,92,0
YaSo,Group Long,A,01, 162094, 84,92,-8
YaSo,Group Long,A,01, 162995, 93,92,1
YaSo,Group Long,A,01, 163294, 89,92,-3
YaSo,Group Long,A,01, 164128, 89,92,-3
YaSo,Group Long,A,01, 164427, 86,92,-6
YaSo,Group Long,A,01, 165295, 92,92,0
YaSo,Group Long,A,01, 165594, 84,92,-8
YaSo,Group Long,A,01, 166361, 89,92,-3
YaSo,Group Long,A,01, 166677, 89,92,-3
YaSo,Group Long,A,01, 167595, 94,92,2
YaSo,Group Long,A,01, 167878, 86,92,-6
YaSo,Group Long,A,01, 168712, 90,92,-2
YaSo,Group Long,A,01, 169028, 86,92,-6
YaSo,Group Long,A,01, 169828, 85,92,-7
YaSo,Group Long,A,01, 170144, 86,92,-6
YaSo,Group Long,A,01, 170928, 92,92,0
YaSo,Group Long,A,01, 171244, 89,92,-3
YaSo,Group Long,A,01, 171995, 85,92,-7
YaSo,Group Long,A,01, 172295, 83,92,-9
YaSo,Group Long,A,01, 173228, 87,92,-5
YaSo,Group Long,A,01, 173561, 82,92,-10
YaSo,Group Long,A,01, 174329, 94,92,2
YaSo,Group Long,A,01, 174645, 84,92,-8
YaSo,Group Long,A,01, 175412, 92,92,0
YaSo,Group Long,A,01, 175711, 86,92,-6
YaSo,Group Long,A,01, 176346, 88,92,-4
YaSo,Group Long,A,01, 177229, 78,92,-14
YaSo,Group Long,A,01, 178062, 91,92,-1
YaSo,Group Long,A,01, 178362, 85,92,-7
YaSo,Group Long,A,01, 179178, 93,92,1
YaSo,Group Long,A,01, 179478, 88,92,-4
YaSo,Group Long,A,01, 180262, 92,92,0
YaSo,Group Long,A,01, 180578, 87,92,-5
YaSo,Group Long,A,01, 181378, 91,92,-1
YaSo,Group Long,A,01, 181695, 88,92,-4
YaSo,Group Long,A,01, 182444, 91,92,-1
YaSo,Group Long,A,01, 183045, 83,92,-9
YaSo,Group Long,A,01, 183696, 88,92,-4
YaSo,Group Long,A,01, 183995, 88,92,-4
YaSo,Group Long,A,01, 184795, 93,92,1
YaSo,Group Long,A,01, 185112, 88,92,-4
YaSo,Group Long,A,01, 185895, 89,92,-3
YaSo,Group Long,A,01, 186212, 89,92,-3
YaSo,Group Long,A,01, 187080, 91,92,-1
YaSo,Group Long,A,01, 187379, 89,92,-3
YaSo,Group Long,A,01, 188130, 87,92,-5
YaSo,Group Long,A,01, 188429, 89,92,-3
YaSo,Group Long,A,01, 189263, 88,92,-4
YaSo,Group Long,A,01, 189562, 86,92,-6
YaSo,Group Long,A,01, 190363, 92,92,0
YaSo,Group Long,A,01, 190946, 88,92,-4
YaSo,Group Long,A,01, 191562, 94,92,2
YaSo,Group Long,A,01, 192562, 80,92,-12
YaSo,Group Long,A,01, 193413, 92,92,0
YaSo,Group Long,A,01, 194396, 89,92,-3
YaSo,Group Long,A,01, 196013, 85,92,-7
YaSo,Group Long,A,01, 196680, 90,92,-2
YaSo,Group Long,A,01, 197496, 94,92,2
YaSo,Group Long,A,01, 197829, 85,92,-7
YaSo,Group Long,A,01, 198763, 94,92,2
YaSo,Group Long,A,01, 199079, 82,92,-10
YaSo,Group Long,A,01, 199913, 92,92,0
YaSo,Group Long,A,01, 200246, 85,92,-7
YaSo,Group Long,A,01, 201080, 88,92,-4
YaSo,Group Long,A,01, 201396, 85,92,-7
YaSo,Group Long,A,01, 202112, 84,92,-8
YaSo,Group Long,A,01, 203430, 79,92,-13
YaSo,Group Long,A,01, 204347, 98,92,6
YaSo,Group Long,A,01, 204680, 87,92,-5
YaSo,Group Long,A,01, 205896, 86,92,-6
YaSo,Group Long,A,01, 206196, 77,92,-15
YaSo,Group Long,A,01, 207014, 95,92,3
YaSo,Group Long,A,01, 207330, 84,92,-8
YaSo,Group Long,A,01, 208198, 91,92,-1
YaSo,Group Long,A,01, 209080, 85,92,-7
YaSo,Group Long,A,01, 209947, 89,92,-3
YaSo,Group Long,A,01, 210263, 86,92,-6
YaSo,Group Long,A,01, 211097, 94,92,2
YaSo,Group Long,A,01, 211397, 83,92,-9
YaSo,Group Long,A,01, 212563, 87,92,-5
YaSo,Group Long,A,01, 213130, 84,92,-8
YaSo,Group Long,A,01, 213897, 90,92,-2
YaSo,Group Long,A,01, 214213, 83,92,-9
YaSo,Group Long,A,01, 214981, 92,92,0
YaSo,Group Long,A,01, 215297, 84,92,-8
YaSo,Group Long,A,01, 216165, 90,92,-2
YaSo,Group Long,A,01, 216880, 83,92,-9
YaSo,Group Long,A,01, 217764, 85,92,-7
YaSo,Group Long,A,01, 218080, 83,92,-9
YaSo,Group Long,A,01, 218948, 79,92,-13
YaSo,Group Long,A,01, 220414, 81,92,-11
YaSo,Group Long,A,01, 221265, 91,92,-1
YaSo,Group Long,A,01, 222147, 85,92,-7
YaSo,Group Long,A,01, 222983, 92,92,0
YaSo,Group Long,A,01, 223281, 86,92,-6
YaSo,Group Long,A,01, 224083, 91,92,-1
YaSo,Group Long,A,01, 224397, 86,92,-6
YaSo,Group Long,A,01, 225198, 94,92,2
YaSo,Group Long,A,01, 225531, 85,92,-7
YaSo,Group Long,A,01, 227631, 85,92,-7
YaSo,Group Long,A,01, 227931, 85,92,-7
YaSo,Group Long,A,01, 228682, 94,92,2
YaSo,Group Long,A,01, 229014, 86,92,-6
YaSo,Group Long,A,01, 229882, 94,92,2
YaSo,Group Long,A,01, 230181, 88,92,-4
YaSo,Group Long,A,01, 231049, 95,92,3
YaSo,Group Long,A,01, 231381, 90,92,-2
YaSo,Group Long,A,01, 232232, 92,92,0
YaSo,Group Long,A,01, 232531, 84,92,-8
YaSo,Group Long,A,01, 233315, 94,92,2
YaSo,Group Long,A,01, 233631, 87,92,-5
YaSo,Group Long,A,01, 234416, 89,92,-3
YaSo,Group Long,A,01, 234715, 86,92,-6
YaSo,Group Long,A,01, 235532, 91,92,-1
YaSo,Group Long,A,01, 235848, 85,92,-7
YaSo,Group Long,A,01, 236666, 91,92,-1
YaSo,Group Long,A,01, 236965, 85,92,-7
YaSo,Group Long,A,01, 237766, 96,92,4
YaSo,Group Long,A,01, 238115, 82,92,-10
YaSo,Group Long,A,01, 238898, 94,92,2
YaSo,Group Long,A,01, 239215, 82,92,-10
YaSo,Group Long,A,01, 240016, 91,92,-1
YaSo,Group Long,A,01, 240315, 86,92,-6
YaSo,Group Long,A,01, 241100, 93,92,1
YaSo,Group Long,A,01, 241398, 81,92,-11
YaSo,Group Long,A,01, 242199, 89,92,-3
YaSo,Group Long,A,01, 242515, 84,92,-8
YaSo,Group Long,A,01, 243298, 90,92,-2
YaSo,Group Long,A,01, 243882, 89,92,-3
YaSo,Group Long,A,01, 244732, 83,92,-9
YaSo,Group Long,A,01, 245032, 79,92,-13
YaSo,Group Long,A,01, 245866, 96,92,4
YaSo,Group Long,A,01, 246165, 83,92,-9
YaSo,Group Long,A,01, 247016, 87,92,-5
YaSo,Group Long,A,01, 247332, 86,92,-6
YaSo,Group Long,A,01, 248532, 80,92,-12
YaSo,Group Long,A,01, 248799, 88,92,-4
YaSo,Group Long,A,01, 249666, 95,92,3
YaSo,Group Long,A,01, 250233, 85,92,-7
YaSo,Group Long,A,01, 251083, 94,92,2
YaSo,Group Long,A,01, 251399, 90,92,-2
YaSo,Group Long,A,01, 252233, 97,92,5
YaSo,Group Long,A,01, 252549, 88,92,-4
YaSo,Group Long,A,01, 253366, 94,92,2
YaSo,Group Long,A,01, 253666, 86,92,-6
YaSo,Group Long,A,01, 254799, 80,92,-12
YaSo,Group Long,A,01, 255082, 87,92,-5
YaSo,Group Long,A,01, 255917, 87,92,-5
YaSo,Group Long,A,01, 256199, 89,92,-3
YaSo,Group Long,A,01, 257133, 87,92,-5
YaSo,Group Long,A,01, 257399, 87,92,-5
YaSo,Group Long,A,01, 258200, 94,92,2
YaSo,Group Long,A,01, 258499, 86,92,-6
YaSo,Group Long,A,01, 259367, 84,92,-8
YaSo,Group Long,A,01, 259649, 83,92,-9
YaSo,Group Long,A,01, 260416, 88,92,-4
YaSo,Group Long,A,01, 260716, 83,92,-9
YaSo,Group Long,A,01, 261500, 88,92,-4
YaSo,Group Long,A,01, 261783, 86,92,-6
YaSo,Group Long,A,01, 262566, 91,92,-1
YaSo,Group Long,A,01, 262850, 84,92,-8
YaSo,Group Long,A,01, 263616, 90,92,-2
YaSo,Group Long,A,01, 263933, 93,92,1
YaSo,Group Long,A,01, 264750, 92,92,0
YaSo,Group Long,A,01, 265050, 84,92,-8
YaSo,Group Long,A,01, 265867, 91,92,-1
YaSo,Group Long,A,01, 266167, 82,92,-10
YaSo,Group Long,A,01, 266950, 89,92,-3
YaSo,Group Long,A,01, 267250, 90,92,-2
YaSo,Group Long,A,01, 268084, 93,92,1
YaSo,Group Long,A,01, 268417, 88,92,-4
YaSo,Group Long,A,01, 269268, 90,92,-2
YaSo,Group Long,A,01, 269567, 81,92,-11
YaSo,Group Long,A,01, 270366, 93,92,1
YaSo,Group Long,A,01, 270683, 93,92,1
YaSo,Group Long,A,01, 271301, 94,92,2
YaSo,Group Long,A,01, 271584, 82,92,-10
YaSo,Group Long,A,01, 272351, 95,92,3
YaSo,Group Long,A,01, 272633, 88,92,-4
YaSo,Group Long,B,02, 273418, 89,92,-3
YaSo,Group Long,B,02, 273717, 79,92,-13
YaSo,Group Long,B,02, 273984, 80,92,-12
YaSo,Group Long,B,02, 274701, 85,92,-7
YaSo,Group Long,B,02, 275000, 85,92,-7
YaSo,Group Long,B,02, 275584, 81,92,-11
YaSo,Group Long,B,02, 275900, 71,92,-21
YaSo,Group Long,B,02, 276233, 86,92,-6
YaSo,Group Long,B,02, 276617, 88,92,-4
YaSo,Group Long,B,02, 277334, 122,92,30
YaSo,Group Long,B,02, 278134, 60,92,-32
YaSo,Group Long,B,02, 278500, 60,92,-32
YaSo,Group Long,B,02, 278817, 42,92,-50
YaSo,Group Long,B,02, 279117, 85,92,-7
YaSo,Group Long,B,02, 279451, 82,92,-10
YaSo,Group Long,B,02, 279801, 90,92,-2
YaSo,Group Long,B,02, 280167, 94,92,2
YaSo,Group Long,B,02, 280567, 110,92,18
YaSo,Group Long,B,02, 280950, 137,92,45
YaSo,Group Long,B,02, 281334, 94,92,2
YaSo,Group Long,B,01, 281651, 265,92,173
YaSo,Group Long,B,01, 282001, 262,92,170
YaSo,Group Long,B,01, 283185, 278,92,186
YaSo,Group Long,B,01, 283501, 260,92,168
YaSo,Group Long,B,01, 284651, 259,92,167
YaSo,Group Long,B,01, 284951, 262,92,170
YaSo,Group Long,B,01, 285919, 273,92,181
YaSo,Group Long,B,01, 286201, 256,92,164
YaSo,Group Long,B,01, 287168, 269,92,177
YaSo,Group Long,B,01, 287451, 253,92,161
YaSo,Group Long,B,01, 288435, 267,92,175
YaSo,Group Long,B,01, 288701, 255,92,163
YaSo,Group Long,B,01, 289636, 265,92,173
YaSo,Group Long,B,01, 289950, 255,92,163
YaSo,Group Long,B,01, 290869, 267,92,175
YaSo,Group Long,B,01, 291168, 260,92,168
YaSo,Group Long,B,01, 292085, 269,92,177
YaSo,Group Long,B,01, 292385, 253,92,161
YaSo,Group Long,B,01, 293302, 270,92,178
YaSo,Group Long,B,01, 293618, 255,92,163
YaSo,Group Long,B,01, 294435, 272,92,180
YaSo,Group Long,B,01, 294735, 259,92,167
YaSo,Group Long,B,01, 295653, 262,92,170
YaSo,Group Long,B,01, 295968, 258,92,166
YaSo,Group Long,B,01, 296803, 266,92,174
YaSo,Group Long,B,01, 297118, 256,92,164
YaSo,Group Long,B,01, 298036, 264,92,172
YaSo,Group Long,B,01, 298352, 262,92,170
YaSo,Group Long,B,01, 299269, 272,92,180
YaSo,Group Long,B,01, 299602, 259,92,167
YaSo,Group Long,B,01, 300520, 267,92,175
YaSo,Group Long,B,01, 300852, 262,92,170
YaSo,Group Long,B,01, 301718, 264,92,172
YaSo,Group Long,B,01, 302050, 256,92,164
YaSo,Group Long,B,01, 302903, 269,92,177
YaSo,Group Long,B,01, 303219, 260,92,168
YaSo,Group Long,B,01, 304135, 261,92,169
YaSo,Group Long,B,01, 304451, 259,92,167
YaSo,Group Long,B,01, 305303, 267,92,175
YaSo,Group Long,B,01, 305602, 265,92,173
YaSo,Group Long,B,01, 306453, 270,92,178
YaSo,Group Long,B,01, 306769, 262,92,170
YaSo,Group Long,B,01, 307670, 271,92,179
YaSo,Group Long,B,01, 307969, 260,92,168
YaSo,Group Long,B,01, 308803, 265,92,173
YaSo,Group Long,B,01, 309086, 270,92,178
YaSo,Group Long,B,01, 309937, 266,92,174
YaSo,Group Long,B,01, 310269, 262,92,170
YaSo,Group Long,B,01, 311086, 269,92,177
YaSo,Group Long,B,01, 311385, 263,92,171
YaSo,Group Long,B,01, 312287, 268,92,176
YaSo,Group Long,B,01, 312619, 263,92,171
YaSo,Group Long,B,01, 313520, 264,92,172
YaSo,Group Long,B,01, 313852, 259,92,167
YaSo,Group Long,B,01, 314703, 274,92,182
YaSo,Group Long,B,01, 315019, 257,92,165
YaSo,Group Long,B,01, 315852, 268,92,176
YaSo,Group Long,B,01, 316153, 264,92,172
YaSo,Group Long,B,01, 316987, 266,92,174
YaSo,Group Long,B,01, 317269, 261,92,169
YaSo,Group Long,B,01, 318070, 270,92,178
YaSo,Group Long,B,01, 318386, 256,92,164
YaSo,Group Long,B,01, 319287, 264,92,172
YaSo,Group Long,B,01, 319586, 266,92,174
YaSo,Group Long,B,01, 320371, 269,92,177
YaSo,Group Long,B,01, 320669, 264,92,172
YaSo,Group Long,B,01, 321569, 270,92,178
YaSo,Group Long,B,01, 321886, 263,92,171
YaSo,Group Long,B,01, 322719, 270,92,178
YaSo,Group Long,B,01, 323070, 262,92,170
YaSo,Group Long,B,01, 323987, 266,92,174
YaSo,Group Long,B,01, 324320, 259,92,167
YaSo,Group Long,B,01, 325086, 263,92,171
YaSo,Group Long,B,01, 325420, 261,92,169
YaSo,Group Long,B,01, 326204, 266,92,174
YaSo,Group Long,B,01, 326503, 260,92,168
YaSo,Group Long,B,01, 327271, 270,92,178
YaSo,Group Long,B,01, 327537, 262,92,170
YaSo,Group Long,B,01, 328303, 269,92,177
YaSo,Group Long,B,01, 328587, 263,92,171
YaSo,Group Long,B,01, 329354, 269,92,177
YaSo,Group Long,B,01, 329637, 264,92,172
YaSo,Group Long,B,01, 330538, 269,92,177
YaSo,Group Long,B,01, 330837, 264,92,172
YaSo,Group Long,B,01, 331654, 271,92,179
YaSo,Group Long,B,01, 331970, 266,92,174
YaSo,Group Long,B,01, 332822, 270,92,178
YaSo,Group Long,B,01, 333104, 260,92,168
YaSo,Group Long,B,01, 333955, 266,92,174
YaSo,Group Long,B,01, 334237, 260,92,168
YaSo,Group Long,B,01, 334905, 261,92,169
YaSo,Group Long,B,01, 335220, 259,92,167
YaSo,Group Long,B,01, 335904, 257,92,165
YaSo,Group Long,B,01, 336254, 258,92,166
YaSo,Group Long,B,01, 336955, 262,92,170
YaSo,Group Long,B,01, 337271, 261,92,169
YaSo,Group Long,B,01, 338004, 257,92,165
YaSo,Group Long,B,01, 338320, 261,92,169
YaSo,Group Long,B,01, 339021, 265,92,173
YaSo,Group Long,B,01, 339321, 261,92,169
YaSo,Group Long,B,01, 340121, 271,92,179
YaSo,Group Long,B,01, 340404, 264,92,172
YaSo,Group Long,B,01, 341206, 270,92,178
YaSo,Group Long,B,01, 341487, 260,92,168
YaSo,Group Long,B,01, 342271, 265,92,173
YaSo,Group Long,B,01, 342587, 266,92,174
YaSo,Group Long,B,01, 343221, 265,92,173
YaSo,Group Long,B,01, 343538, 261,92,169
YaSo,Group Long,B,01, 344239, 268,92,176
YaSo,Group Long,B,01, 344538, 262,92,170
YaSo,Group Long,B,01, 345372, 271,92,179
YaSo,Group Long,B,01, 345638, 263,92,171
YaSo,Group Long,B,01, 346438, 267,92,175
YaSo,Group Long,B,01, 346771, 263,92,171
YaSo,Group Long,B,01, 347439, 266,92,174
YaSo,Group Long,B,01, 347788, 266,92,174
YaSo,Group Long,B,01, 348455, 269,92,177
YaSo,Group Long,B,01, 348755, 265,92,173
YaSo,Group Long,B,01, 349472, 271,92,179
YaSo,Group Long,B,01, 349771, 261,92,169
YaSo,Group Long,B,01, 350422, 267,92,175
YaSo,Group Long,B,01, 350755, 258,92,166
YaSo,Group Long,B,01, 351472, 262,92,170
YaSo,Group Long,B,01, 351805, 261,92,169
YaSo,Group Long,B,01, 352506, 274,92,182
YaSo,Group Long,B,01, 352821, 266,92,174
YaSo,Group Long,B,01, 353572, 267,92,175
YaSo,Group Long,B,01, 353871, 267,92,175
YaSo,Group Long,B,01, 354672, 269,92,177
YaSo,Group Long,B,01, 354988, 267,92,175
YaSo,Group Long,B,01, 355956, 265,92,173
YaSo,Group Long,B,01, 356322, 262,92,170
YaSo,Group Long,B,01, 357072, 263,92,171
YaSo,Group Long,B,01, 357372, 264,92,172
YaSo,Group Long,B,01, 358040, 270,92,178
YaSo,Group Long,B,01, 358338, 264,92,172
YaSo,Group Long,B,01, 359288, 265,92,173
YaSo,Group Long,B,01, 359555, 266,92,174
YaSo,Group Long,B,01, 360372, 272,92,180
YaSo,Group Long,B,01, 360638, 262,92,170
YaSo,Group Long,B,01, 361456, 271,92,179
YaSo,Group Long,B,01, 361722, 263,92,171
YaSo,Group Long,B,01, 362588, 262,92,170
YaSo,Group Long,B,01, 362905, 264,92,172
YaSo,Group Long,B,01, 363889, 266,92,174
YaSo,Group Long,B,01, 364506, 282,92,190
YaSo,Group Long,B,01, 365373, 267,92,175
YaSo,Group Long,B,01, 365655, 267,92,175
YaSo,Group Long,B,01, 366441, 265,92,173
YaSo,Group Long,B,01, 366722, 263,92,171
YaSo,Group Long,B,01, 367557, 273,92,181
YaSo,Group Long,B,01, 367822, 263,92,171
YaSo,Group Long,B,01, 368640, 273,92,181
YaSo,Group Long,B,01, 368922, 269,92,177
YaSo,Group Long,B,01, 369691, 272,92,180
YaSo,Group Long,B,01, 369972, 266,92,174
YaSo,Group Long,B,01, 370756, 271,92,179
YaSo,Group Long,B,01, 371038, 266,92,174
YaSo,Group Long,B,01, 371756, 262,92,170
YaSo,Group Long,B,01, 372072, 266,92,174
YaSo,Group Long,B,01, 372807, 265,92,173
YaSo,Group Long,B,01, 373106, 265,92,173
YaSo,Group Long,B,01, 373723, 266,92,174
YaSo,Group Long,B,01, 374006, 269,92,177
YaSo,Group Long,B,01, 374890, 272,92,180
YaSo,Group Long,B,01, 375156, 265,92,173
YaSo,Group Long,B,01, 375907, 269,92,177
YaSo,Group Long,B,01, 376189, 266,92,174
YaSo,Group Long,B,01, 376823, 270,92,178
YaSo,Group Long,B,01, 377089, 267,92,175
YaSo,Group Long,B,01, 377724, 272,92,180
YaSo,Group Long,B,01, 378023, 267,92,175
YaSo,Group Long,B,01, 378724, 270,92,178
YaSo,Group Long,B,01, 379039, 267,92,175
YaSo,Group Long,B,01, 379674, 270,92,178
YaSo,Group Long,B,01, 380490, 265,92,173
YaSo,Group Long,B,01, 381507, 269,92,177
YaSo,Group Long,B,01, 381806, 266,92,174
YaSo,Group Long,B,01, 382556, 269,92,177
YaSo,Group Long,B,01, 382856, 264,92,172
YaSo,Group Long,B,01, 383757, 266,92,174
YaSo,Group Long,B,01, 384056, 264,92,172
YaSo,Group Long,B,01, 384741, 267,92,175
YaSo,Group Long,B,01, 385023, 264,92,172
YaSo,Group Long,B,01, 385674, 266,92,174
YaSo,Group Long,B,01, 385973, 265,92,173
YaSo,Group Long,B,01, 386724, 262,92,170
YaSo,Group Long,B,01, 387040, 267,92,175
YaSo,Group Long,B,01, 387775, 270,92,178
YaSo,Group Long,B,01, 388073, 260,92,168
YaSo,Group Long,B,01, 388775, 269,92,177
YaSo,Group Long,B,01, 389090, 266,92,174
YaSo,Group Long,B,01, 389774, 263,92,171
YaSo,Group Long,B,01, 390090, 263,92,171
YaSo,Group Long,B,01, 390791, 262,92,170
YaSo,Group Long,B,01, 391140, 268,92,176
YaSo,Group Long,B,01, 392091, 264,92,172
YaSo,Group Long,B,01, 392407, 264,92,172
YaSo,Group Long,B,01, 393242, 267,92,175
YaSo,Group Long,B,01, 393524, 259,92,167
YaSo,Group Long,B,01, 394374, 262,92,170
YaSo,Group Long,B,01, 394657, 265,92,173
YaSo,Group Long,B,01, 395391, 261,92,169
YaSo,Group Long,B,01, 395706, 269,92,177
YaSo,Group Long,B,01, 396475, 264,92,172
YaSo,Group Long,B,01, 396757, 267,92,175
YaSo,Group Long,B,01, 397492, 269,92,177
YaSo,Group Long,B,01, 397774, 269,92,177
YaSo,Group Long,B,01, 398457, 267,92,175
YaSo,Group Long,B,01, 398757, 268,92,176
YaSo,Group Long,B,01, 399407, 265,92,173
YaSo,Group Long,B,01, 399707, 271,92,179
YaSo,Group Long,B,01, 400375, 265,92,173
YaSo,Group Long,B,01, 400674, 267,92,175
YaSo,Group Long,B,01, 401325, 269,92,177
